"Head X","Head Y","Head Z","Neck X","Neck Y","Neck Z","SpineShoulder X","SpineShoulder Y","SpineShoulder Z","SpineMid X","SpineMid Y","SpineMid Z","SpineBase X","SpineBase Y","SpineBase Z","ShoulderLeft X","ShoulderLeft Y","ShoulderLeft Z","ShoulderRight X","ShoulderRight Y","ShoulderRight Z","ElbowLeft X","ElbowLeft Y","ElbowLeft Z","ElbowRight X","ElbowRight Y","ElbowRight Z","WristLeft X","WristLeft Y","WristLeft Z","WristRight X","WristRight Y","WristRight Z","HipLeft X","HipLeft Y","HipLeft Z","HipRight X","HipRight Y","HipRight Z","KneeLeft X","KneeLeft Y","KneeLeft Z","KneeRight X","KneeRight Y","KneeRight Z","AnkleLeft X","AnkleLeft Y","AnkleLeft Z","AnkleRight X","AnkleRight Y","AnkleRight Z","Timestamp"
"-0.1455","0.3029","2.2796","-0.1287","0.2472","2.3882","-0.1287","0.2472","2.3882","-0.1201","0.1471","2.4238","-0.1179","-0.2032","2.6218","-0.3073","0.2424","2.3790","0.0461","0.2605","2.3752","-0.3738","-0.0083","2.5332","0.1097","-0.0190","2.4750","-0.3014","-0.1862","2.4796","0.0455","-0.2025","2.4702","-0.2160","-0.2099","2.6218","-0.0210","-0.1965","2.6285","-0.2229","-0.4605","2.4315","-0.0130","-0.4605","2.4606","-0.2280","-0.8874","2.5144","-0.0134","-0.8678","2.5300","00:28:31.553 AM"
"-0.1433","0.2740","2.2775","-0.1291","0.2127","2.3958","-0.1291","0.2127","2.3958","-0.1209","0.1073","2.4317","-0.1181","-0.2324","2.6404","-0.3079","0.1959","2.3906","0.0464","0.2175","2.3834","-0.3731","-0.0556","2.5460","0.1104","-0.0507","2.5020","-0.2919","-0.2145","2.4886","0.0344","-0.2369","2.4828","-0.2170","-0.2335","2.6368","-0.0210","-0.2379","2.6385","-0.2275","-0.4598","2.4315","-0.0092","-0.4674","2.4573","-0.2287","-0.8821","2.4973","-0.0134","-0.8676","2.5234","00:28:31.586 AM"
"-0.1448","0.2386","2.2826","-0.1293","0.1652","2.3997","-0.1293","0.1652","2.3997","-0.1222","0.0829","2.4385","-0.1183","-0.2463","2.6491","-0.3083","0.1605","2.4040","0.0467","0.1962","2.3983","-0.3731","-0.0828","2.5548","0.1106","-0.0755","2.5080","-0.2871","-0.2290","2.4955","0.0344","-0.2369","2.4842","-0.2170","-0.2459","2.6510","-0.0210","-0.2467","2.6421","-0.2288","-0.4598","2.4327","-0.0054","-0.4701","2.4563","-0.2291","-0.8804","2.4918","-0.0133","-0.8643","2.5206","00:28:31.620 AM"
"-0.1438","0.2006","2.2873","-0.1296","0.1652","2.4046","-0.1296","0.1652","2.4046","-0.1229","0.0733","2.4414","-0.1193","-0.2600","2.6555","-0.3085","0.1488","2.4084","0.0469","0.1759","2.4167","-0.3777","-0.0917","2.5628","0.1113","-0.0755","2.5235","-0.2820","-0.2487","2.5030","0.0329","-0.2579","2.4890","-0.2178","-0.2587","2.6553","-0.0211","-0.2547","2.6491","-0.2321","-0.4599","2.4343","-0.0054","-0.4701","2.4557","-0.2290","-0.8790","2.4918","-0.0134","-0.8666","2.5206","00:28:31.653 AM"
"-0.1417","0.1866","2.2878","-0.1304","0.1323","2.4205","-0.1304","0.1323","2.4205","-0.1235","0.0428","2.4555","-0.1193","-0.2725","2.6597","-0.3095","0.1232","2.4270","0.0472","0.1571","2.4306","-0.3814","-0.1076","2.5632","0.1120","-0.0988","2.5388","-0.2800","-0.2549","2.5103","0.0330","-0.2752","2.4934","-0.2162","-0.2741","2.6596","-0.0211","-0.2754","2.6536","-0.2339","-0.4603","2.4363","-0.0054","-0.4701","2.4587","-0.2287","-0.8772","2.4924","-0.0144","-0.8552","2.5202","00:28:31.720 AM"
"-0.1362","0.1603","2.2955","-0.1314","0.1035","2.4378","-0.1314","0.1035","2.4378","-0.1239","0.0165","2.4658","-0.1193","-0.2868","2.6673","-0.3108","0.1030","2.4270","0.0475","0.1333","2.4370","-0.3860","-0.1210","2.5662","0.1121","-0.1130","2.5550","-0.2757","-0.2674","2.5224","0.0331","-0.2752","2.4934","-0.2170","-0.2843","2.6687","-0.0209","-0.2840","2.6659","-0.2387","-0.4601","2.4381","-0.0054","-0.4688","2.4596","-0.2291","-0.8770","2.4924","-0.0155","-0.8438","2.5144","00:28:31.752 AM"
"-0.1358","0.1227","2.3388","-0.1313","0.0783","2.4632","-0.1313","0.0783","2.4632","-0.1248","-0.0074","2.4848","-0.1184","-0.2978","2.6874","-0.3112","0.0662","2.4740","0.0477","0.0916","2.4715","-0.3921","-0.1480","2.5737","0.1127","-0.1432","2.5623","-0.2730","-0.2845","2.5300","0.0334","-0.2896","2.5196","-0.2151","-0.2956","2.6895","-0.0208","-0.3001","2.6809","-0.2486","-0.4599","2.4495","-0.0008","-0.4537","2.4644","-0.2306","-0.8744","2.5030","-0.0210","-0.8350","2.5108","00:28:31.785 AM"
"-0.1351","0.1014","2.3497","-0.1317","0.0718","2.4712","-0.1317","0.0718","2.4712","-0.1249","-0.0148","2.5028","-0.1171","-0.3138","2.6960","-0.3104","0.0591","2.4830","0.0478","0.0784","2.4824","-0.3959","-0.1608","2.5894","0.1175","-0.1493","2.5906","-0.2726","-0.2929","2.5316","0.0335","-0.2975","2.5282","-0.2141","-0.3064","2.6979","-0.0208","-0.3218","2.7173","-0.2574","-0.4600","2.4553","0.0003","-0.4510","2.4744","-0.2304","-0.8712","2.5128","-0.0210","-0.8354","2.5108","00:28:31.819 AM"
"-0.1351","0.0999","2.3690","-0.1321","0.0548","2.5075","-0.1321","0.0548","2.5075","-0.1249","-0.0333","2.5360","-0.1170","-0.3257","2.7284","-0.3096","0.0402","2.5222","0.0480","0.0784","2.5165","-0.4034","-0.1755","2.6053","0.1247","-0.1599","2.6340","-0.2726","-0.2953","2.5470","0.0335","-0.3037","2.5330","-0.2142","-0.3238","2.7339","-0.0207","-0.3276","2.7240","-0.2603","-0.4598","2.4688","0.0100","-0.4485","2.4934","-0.2309","-0.8750","2.5276","-0.0210","-0.8296","2.5148","00:28:31.854 AM"
"-0.1304","0.1008","2.4541","-0.1330","0.0377","2.5748","-0.1330","0.0377","2.5748","-0.1259","-0.0544","2.5921","-0.1130","-0.3481","2.7490","-0.3136","0.0277","2.5668","0.0441","0.0575","2.5608","-0.4103","-0.1842","2.6538","0.1242","-0.1778","2.6508","-0.2720","-0.3016","2.5795","0.0303","-0.3044","2.5413","-0.2090","-0.3418","2.7447","-0.0207","-0.3499","2.7464","-0.2654","-0.4626","2.4845","0.0197","-0.4405","2.5088","-0.2301","-0.8758","2.5427","-0.0164","-0.8291","2.5223","00:28:31.920 AM"
"-0.1301","0.0991","2.4985","-0.1337","0.0377","2.6103","-0.1337","0.0377","2.6103","-0.1267","-0.0517","2.6204","-0.1145","-0.3465","2.7570","-0.3158","0.0277","2.6003","0.0434","0.0575","2.6073","-0.4103","-0.1873","2.6852","0.1251","-0.1788","2.6657","-0.2745","-0.3030","2.5795","0.0259","-0.3032","2.5464","-0.2081","-0.3450","2.7578","-0.0208","-0.3480","2.7551","-0.2714","-0.4623","2.4984","0.0197","-0.4416","2.5124","-0.2296","-0.8762","2.5433","-0.0146","-0.8289","2.5300","00:28:31.953 AM"
"-0.1290","0.1016","2.5360","-0.1337","0.0377","2.6264","-0.1337","0.0377","2.6264","-0.1272","-0.0544","2.6343","-0.1129","-0.3465","2.7714","-0.3166","0.0277","2.6325","0.0436","0.0575","2.6420","-0.4103","-0.1873","2.6990","0.1246","-0.1793","2.7016","-0.2775","-0.3022","2.5940","0.0259","-0.3042","2.5584","-0.2081","-0.3474","2.7649","-0.0165","-0.3480","2.7649","-0.2773","-0.4626","2.5062","0.0256","-0.4433","2.5208","-0.2296","-0.8756","2.5430","-0.0120","-0.8306","2.5362","00:28:31.986 AM"
"-0.1281","0.1189","2.5873","-0.1370","0.0402","2.6912","-0.1370","0.0402","2.6912","-0.1299","-0.0532","2.6853","-0.1138","-0.3449","2.7672","-0.3178","0.0325","2.6810","0.0442","0.0586","2.6876","-0.4104","-0.1859","2.7202","0.1231","-0.1800","2.7194","-0.2786","-0.3044","2.6097","0.0216","-0.2994","2.5753","-0.2128","-0.3449","2.7649","-0.0159","-0.3488","2.7654","-0.2764","-0.4617","2.5062","0.0256","-0.4423","2.5270","-0.2296","-0.8760","2.5460","-0.0108","-0.8345","2.5390","00:28:32.020 AM"
"-0.1306","0.1295","2.6249","-0.1398","0.0606","2.7455","-0.1398","0.0606","2.7455","-0.1300","-0.0346","2.7248","-0.1157","-0.3296","2.7672","-0.3196","0.0526","2.7087","0.0445","0.0796","2.7222","-0.4108","-0.1672","2.7642","0.1203","-0.1759","2.7275","-0.3019","-0.2968","2.6628","0.0184","-0.2903","2.6018","-0.2177","-0.3305","2.7706","-0.0149","-0.3294","2.7668","-0.2764","-0.4629","2.5056","0.0268","-0.4439","2.5252","-0.2300","-0.8780","2.5508","-0.0112","-0.8373","2.5400","00:28:32.053 AM"
"-0.1336","0.1378","2.6819","-0.1417","0.0700","2.7808","-0.1417","0.0700","2.7808","-0.1358","-0.0268","2.7474","-0.1224","-0.3283","2.7623","-0.3195","0.0667","2.7776","0.0452","0.0844","2.7678","-0.4095","-0.1620","2.7890","0.1175","-0.1744","2.7800","-0.3078","-0.2804","2.6740","0.0184","-0.2883","2.6076","-0.2202","-0.3290","2.7452","-0.0280","-0.3282","2.7643","-0.2765","-0.4622","2.4958","0.0270","-0.4491","2.5252","-0.2310","-0.8794","2.5508","-0.0108","-0.8386","2.5436","00:28:32.087 AM"
"-0.1441","0.1396","2.7573","-0.1432","0.0771","2.8110","-0.1432","0.0771","2.8110","-0.1385","-0.0182","2.7742","-0.1249","-0.3230","2.7511","-0.3205","0.0702","2.8012","0.0453","0.0849","2.8026","-0.4100","-0.1615","2.8080","0.1162","-0.1744","2.8000","-0.3134","-0.2803","2.7066","0.0184","-0.2875","2.6238","-0.2202","-0.3248","2.7376","-0.0280","-0.3220","2.7580","-0.2697","-0.4608","2.4846","0.0205","-0.4491","2.5252","-0.2274","-0.8788","2.5523","-0.0103","-0.8400","2.5454","00:28:32.120 AM"
"-0.1486","0.1428","2.7894","-0.1449","0.0838","2.8430","-0.1449","0.0838","2.8430","-0.1399","-0.0155","2.7886","-0.1262","-0.3214","2.7380","-0.3218","0.0769","2.8295","0.0455","0.0868","2.8180","-0.4123","-0.1594","2.8372","0.1157","-0.1767","2.8164","-0.3132","-0.2804","2.7238","0.0185","-0.2875","2.6437","-0.2217","-0.3227","2.7288","-0.0282","-0.3220","2.7495","-0.2668","-0.4601","2.4743","-0.0024","-0.4534","2.5210","-0.2311","-0.8800","2.5523","-0.0134","-0.8408","2.5456","00:28:32.155 AM"
"-0.1517","0.1982","2.8256","-0.1460","0.0873","2.8643","-0.1460","0.0873","2.8643","-0.1400","-0.0134","2.8041","-0.1261","-0.3205","2.7343","-0.3229","0.0786","2.8430","0.0405","0.0875","2.8430","-0.4108","-0.1588","2.8490","0.1159","-0.1779","2.8353","-0.3145","-0.2783","2.7280","0.0188","-0.2870","2.6558","-0.2217","-0.3218","2.7275","-0.0297","-0.3204","2.7408","-0.2650","-0.4600","2.4744","-0.0033","-0.4562","2.5102","-0.2265","-0.8780","2.5540","-0.0134","-0.8417","2.5470","00:28:32.186 AM"
"-0.1555","0.2193","2.8422","-0.1465","0.0874","2.8745","-0.1465","0.0874","2.8745","-0.1400","-0.0135","2.8100","-0.1252","-0.3221","2.7321","-0.3233","0.0786","2.8526","0.0380","0.0876","2.8552","-0.4108","-0.1592","2.8491","0.1160","-0.1771","2.8378","-0.3144","-0.2785","2.7256","0.0188","-0.2880","2.6608","-0.2217","-0.3238","2.7275","-0.0298","-0.3200","2.7371","-0.2650","-0.4596","2.4720","-0.0055","-0.4558","2.5075","-0.2276","-0.8780","2.5542","-0.0134","-0.8414","2.5474","00:28:32.221 AM"
"-0.1578","0.2271","2.8942","-0.1470","0.0878","2.8928","-0.1470","0.0878","2.8928","-0.1400","-0.0137","2.8213","-0.1244","-0.3245","2.7282","-0.3244","0.0791","2.8625","0.0380","0.0881","2.8666","-0.4023","-0.1682","2.8512","0.1117","-0.1750","2.8442","-0.3089","-0.2790","2.7268","0.0156","-0.2961","2.6708","-0.2218","-0.3282","2.7238","-0.0300","-0.3202","2.7344","-0.2646","-0.4594","2.4700","-0.0055","-0.4582","2.5092","-0.2278","-0.8730","2.5382","-0.0161","-0.8422","2.5453","00:28:32.254 AM"
"-0.1581","0.2340","2.8992","-0.1474","0.0878","2.8947","-0.1474","0.0878","2.8947","-0.1402","-0.0137","2.8240","-0.1244","-0.3270","2.7261","-0.3252","0.0748","2.8694","0.0380","0.0884","2.8816","-0.4024","-0.1682","2.8515","0.1084","-0.1754","2.8513","-0.3088","-0.2786","2.7226","0.0148","-0.2967","2.6756","-0.2204","-0.3328","2.7256","-0.0300","-0.3206","2.7297","-0.2647","-0.4595","2.4708","-0.0055","-0.4579","2.4998","-0.2254","-0.8718","2.5350","-0.0161","-0.8406","2.5452","00:28:32.288 AM"
"-0.1594","0.2356","2.9067","-0.1478","0.0880","2.8985","-0.1478","0.0880","2.8985","-0.1404","-0.0146","2.8266","-0.1258","-0.3261","2.7234","-0.3257","0.0706","2.8733","0.0382","0.0887","2.8927","-0.4024","-0.1682","2.8515","0.1084","-0.1757","2.8574","-0.3088","-0.2784","2.7211","0.0107","-0.2987","2.6790","-0.2217","-0.3319","2.7258","-0.0301","-0.3189","2.7269","-0.2647","-0.4594","2.4703","-0.0029","-0.4580","2.5005","-0.2276","-0.8714","2.5375","-0.0173","-0.8398","2.5434","00:28:32.320 AM"
"-0.1619","0.2448","2.9133","-0.1480","0.0839","2.9033","-0.1480","0.0839","2.9033","-0.1411","-0.0172","2.8291","-0.1258","-0.3268","2.7230","-0.3258","0.0706","2.8748","0.0383","0.0889","2.8970","-0.4024","-0.1682","2.8507","0.1084","-0.1759","2.8562","-0.3083","-0.2784","2.7198","0.0107","-0.2988","2.6788","-0.2216","-0.3328","2.7239","-0.0301","-0.3195","2.7273","-0.2594","-0.4594","2.4700","-0.0024","-0.4583","2.5023","-0.2261","-0.8718","2.5350","-0.0186","-0.8375","2.5400","00:28:32.354 AM"
"-0.1639","0.2472","2.9184","-0.1482","0.0797","2.9080","-0.1482","0.0797","2.9080","-0.1411","-0.0187","2.8307","-0.1239","-0.3265","2.7218","-0.3260","0.0707","2.8758","0.0384","0.0893","2.8990","-0.3981","-0.1682","2.8517","0.1084","-0.1747","2.8572","-0.3085","-0.2787","2.7202","0.0107","-0.2989","2.6792","-0.2184","-0.3305","2.7225","-0.0301","-0.3197","2.7233","-0.2570","-0.4591","2.4690","0.0161","-0.4583","2.4954","-0.2255","-0.8720","2.5354","-0.0134","-0.8375","2.5388","00:28:32.390 AM"
"-0.1652","0.2526","2.9288","-0.1485","0.0797","2.9152","-0.1485","0.0797","2.9152","-0.1415","-0.0208","2.8354","-0.1245","-0.3261","2.7194","-0.3263","0.0708","2.8788","0.0386","0.0897","2.9053","-0.3939","-0.1682","2.8528","0.1083","-0.1744","2.8556","-0.3090","-0.2799","2.7218","0.0107","-0.2988","2.6790","-0.2177","-0.3291","2.7228","-0.0301","-0.3241","2.7194","-0.2572","-0.4609","2.4685","0.0161","-0.4605","2.4968","-0.2275","-0.8711","2.5378","-0.0134","-0.8361","2.5378","00:28:32.422 AM"
"-0.1662","0.2541","2.9304","-0.1486","0.0798","2.9151","-0.1486","0.0798","2.9151","-0.1418","-0.0212","2.8379","-0.1248","-0.3267","2.7181","-0.3265","0.0708","2.8810","0.0386","0.0899","2.9190","-0.3939","-0.1683","2.8525","0.1082","-0.1769","2.8516","-0.3094","-0.2835","2.7230","0.0107","-0.2988","2.6786","-0.2184","-0.3289","2.7217","-0.0301","-0.3255","2.7167","-0.2571","-0.4608","2.4677","0.0177","-0.4588","2.4942","-0.2249","-0.8715","2.5393","-0.0134","-0.8340","2.5408","00:28:32.455 AM"
"-0.1685","0.2557","2.9344","-0.1487","0.0798","2.9166","-0.1487","0.0798","2.9166","-0.1418","-0.0210","2.8384","-0.1228","-0.3264","2.7206","-0.3269","0.0708","2.8842","0.0387","0.0903","2.9340","-0.3940","-0.1683","2.8542","0.1080","-0.1768","2.8465","-0.3082","-0.2879","2.7275","0.0107","-0.2990","2.6788","-0.2148","-0.3279","2.7213","-0.0301","-0.3255","2.7167","-0.2571","-0.4587","2.4670","0.0215","-0.4585","2.4965","-0.2253","-0.8733","2.5402","-0.0134","-0.8338","2.5408","00:28:32.490 AM"
"-0.1681","0.2583","2.9379","-0.1488","0.0798","2.9166","-0.1488","0.0798","2.9166","-0.1418","-0.0211","2.8393","-0.1205","-0.3264","2.7215","-0.3272","0.0710","2.8871","0.0388","0.0903","2.9343","-0.3943","-0.1683","2.8555","0.1080","-0.1764","2.8465","-0.3083","-0.2880","2.7336","0.0189","-0.2991","2.6777","-0.2148","-0.3298","2.7206","-0.0221","-0.3260","2.7165","-0.2571","-0.4597","2.4669","0.0254","-0.4605","2.4998","-0.2286","-0.8753","2.5434","-0.0103","-0.8346","2.5420","00:28:32.522 AM"
"-0.1667","0.2587","2.9410","-0.1488","0.0798","2.9177","-0.1488","0.0798","2.9177","-0.1414","-0.0210","2.8393","-0.1203","-0.3264","2.7249","-0.3275","0.0779","2.8893","0.0389","0.0904","2.9355","-0.3946","-0.1684","2.8570","0.1081","-0.1725","2.8490","-0.3100","-0.2885","2.7344","0.0189","-0.2989","2.6765","-0.2148","-0.3301","2.7201","-0.0221","-0.3260","2.7283","-0.2572","-0.4626","2.4671","0.0298","-0.4611","2.5025","-0.2272","-0.8759","2.5458","-0.0056","-0.8367","2.5445","00:28:32.556 AM"
"-0.1674","0.2580","2.9423","-0.1489","0.0798","2.9183","-0.1489","0.0798","2.9183","-0.1394","-0.0208","2.8397","-0.1184","-0.3268","2.7249","-0.3277","0.0765","2.8909","0.0389","0.0904","2.9355","-0.3947","-0.1642","2.8578","0.1082","-0.1769","2.8508","-0.3118","-0.2855","2.7348","0.0189","-0.2989","2.6763","-0.2149","-0.3290","2.7200","-0.0221","-0.3261","2.7283","-0.2572","-0.4668","2.4688","0.0332","-0.4621","2.5033","-0.2275","-0.8775","2.5482","-0.0056","-0.8351","2.5412","00:28:32.590 AM"
"-0.1654","0.2592","2.9511","-0.1489","0.0799","2.9212","-0.1489","0.0799","2.9212","-0.1385","-0.0209","2.8420","-0.1185","-0.3283","2.7232","-0.3283","0.0803","2.8963","0.0390","0.0905","2.9403","-0.3949","-0.1599","2.8574","0.1086","-0.1740","2.8612","-0.3144","-0.2800","2.7354","0.0189","-0.2989","2.6763","-0.2150","-0.3308","2.7202","-0.0221","-0.3269","2.7306","-0.2648","-0.4673","2.4710","0.0331","-0.4566","2.5040","-0.2262","-0.8774","2.5483","-0.0056","-0.8344","2.5435","00:28:32.623 AM"
"-0.1678","0.2542","2.9538","-0.1490","0.0799","2.9215","-0.1490","0.0799","2.9215","-0.1384","-0.0209","2.8427","-0.1186","-0.3285","2.7210","-0.3285","0.0804","2.8985","0.0389","0.0905","2.9408","-0.3990","-0.1598","2.8575","0.1086","-0.1688","2.8612","-0.3158","-0.2801","2.7360","0.0230","-0.2991","2.6758","-0.2152","-0.3311","2.7209","-0.0221","-0.3272","2.7129","-0.2648","-0.4673","2.4712","0.0331","-0.4576","2.5006","-0.2262","-0.8798","2.5488","-0.0056","-0.8339","2.5480","00:28:32.657 AM"
"-0.1710","0.2547","2.9558","-0.1490","0.0799","2.9220","-0.1490","0.0799","2.9220","-0.1388","-0.0208","2.8432","-0.1187","-0.3278","2.7209","-0.3285","0.0804","2.8985","0.0390","0.0906","2.9414","-0.4029","-0.1598","2.8580","0.1086","-0.1688","2.8612","-0.3190","-0.2802","2.7374","0.0230","-0.2988","2.6736","-0.2153","-0.3309","2.7207","-0.0221","-0.3235","2.7130","-0.2649","-0.4675","2.4730","0.0331","-0.4574","2.4996","-0.2264","-0.8798","2.5530","-0.0056","-0.8341","2.5473","00:28:32.690 AM"
"-0.1717","0.2542","2.9558","-0.1490","0.0800","2.9228","-0.1490","0.0800","2.9228","-0.1393","-0.0205","2.8432","-0.1211","-0.3239","2.7195","-0.3284","0.0805","2.8970","0.0390","0.0905","2.9408","-0.4030","-0.1597","2.8584","0.1085","-0.1746","2.8605","-0.3174","-0.2803","2.7456","0.0189","-0.2982","2.6716","-0.2200","-0.3298","2.7222","-0.0221","-0.3193","2.7128","-0.2638","-0.4675","2.4739","0.0331","-0.4571","2.4980","-0.2264","-0.8790","2.5497","-0.0056","-0.8330","2.5440","00:28:32.724 AM"
"-0.1710","0.2542","2.9537","-0.1490","0.0800","2.9228","-0.1490","0.0800","2.9228","-0.1391","-0.0213","2.8424","-0.1210","-0.3248","2.7189","-0.3284","0.0806","2.8977","0.0390","0.0905","2.9385","-0.4030","-0.1596","2.8572","0.1079","-0.1763","2.8450","-0.3191","-0.2771","2.7522","0.0189","-0.2983","2.6726","-0.2200","-0.3297","2.7212","-0.0221","-0.3215","2.7162","-0.2636","-0.4672","2.4717","0.0331","-0.4568","2.4988","-0.2276","-0.8791","2.5432","-0.0056","-0.8330","2.5400","00:28:32.758 AM"
"-0.1686","0.2575","2.9498","-0.1490","0.0800","2.9227","-0.1490","0.0800","2.9227","-0.1403","-0.0213","2.8435","-0.1210","-0.3246","2.7212","-0.3285","0.0806","2.8983","0.0334","0.0904","2.9368","-0.4030","-0.1596","2.8570","0.1079","-0.1706","2.8433","-0.3174","-0.2805","2.7410","0.0189","-0.2983","2.6728","-0.2199","-0.3297","2.7237","-0.0221","-0.3205","2.7291","-0.2634","-0.4656","2.4727","0.0331","-0.4568","2.4988","-0.2280","-0.8773","2.5406","-0.0056","-0.8331","2.5402","00:28:32.791 AM"
"-0.1668","0.2561","2.9394","-0.1490","0.0800","2.9228","-0.1490","0.0800","2.9228","-0.1408","-0.0202","2.8438","-0.1221","-0.3216","2.7212","-0.3288","0.0804","2.9012","0.0298","0.0904","2.9356","-0.4031","-0.1686","2.8575","0.1079","-0.1711","2.8440","-0.3145","-0.2807","2.7427","0.0189","-0.2988","2.6734","-0.2184","-0.3260","2.7201","-0.0220","-0.3183","2.7282","-0.2634","-0.4640","2.4727","0.0331","-0.4595","2.5030","-0.2262","-0.8703","2.5367","-0.0056","-0.8346","2.5425","00:28:32.825 AM"
"-0.1663","0.2559","2.9391","-0.1490","0.0800","2.9228","-0.1490","0.0800","2.9228","-0.1408","-0.0197","2.8445","-0.1224","-0.3216","2.7230","-0.3285","0.0758","2.8980","0.0298","0.0904","2.9348","-0.4034","-0.1686","2.8588","0.1078","-0.1763","2.8418","-0.3124","-0.2805","2.7413","0.0189","-0.2985","2.6738","-0.2200","-0.3248","2.7204","-0.0220","-0.3183","2.7278","-0.2612","-0.4614","2.4727","0.0332","-0.4607","2.5038","-0.2275","-0.8703","2.5342","-0.0056","-0.8367","2.5410","00:28:32.859 AM"
"-0.1658","0.2548","2.9380","-0.1549","0.0800","2.9228","-0.1549","0.0800","2.9228","-0.1411","-0.0195","2.8446","-0.1222","-0.3212","2.7224","-0.3286","0.0767","2.8991","0.0298","0.0903","2.9343","-0.4035","-0.1686","2.8594","0.1079","-0.1736","2.8427","-0.3116","-0.2772","2.7538","0.0189","-0.2987","2.6750","-0.2160","-0.3247","2.7210","-0.0220","-0.3182","2.7260","-0.2634","-0.4602","2.4722","0.0332","-0.4607","2.5014","-0.2309","-0.8702","2.5358","-0.0056","-0.8356","2.5410","00:28:32.892 AM"
"-0.1656","0.2547","2.9377","-0.1580","0.0800","2.9243","-0.1580","0.0800","2.9243","-0.1415","-0.0195","2.8446","-0.1203","-0.3213","2.7215","-0.3285","0.0712","2.8978","0.0298","0.0904","2.9352","-0.4036","-0.1687","2.8594","0.1078","-0.1735","2.8423","-0.3109","-0.2790","2.7414","0.0189","-0.2989","2.6758","-0.2159","-0.3247","2.7188","-0.0220","-0.3182","2.7266","-0.2648","-0.4599","2.4710","0.0332","-0.4606","2.5010","-0.2282","-0.8673","2.5358","-0.0056","-0.8369","2.5410","00:28:32.925 AM"
"-0.1668","0.2537","2.9370","-0.1580","0.0800","2.9252","-0.1580","0.0800","2.9252","-0.1419","-0.0195","2.8459","-0.1190","-0.3215","2.7213","-0.3283","0.0712","2.8965","0.0298","0.0904","2.9376","-0.4039","-0.1687","2.8600","0.1080","-0.1679","2.8462","-0.3099","-0.2799","2.7347","0.0189","-0.2988","2.6755","-0.2160","-0.3247","2.7232","-0.0220","-0.3185","2.7265","-0.2649","-0.4598","2.4730","0.0331","-0.4613","2.5010","-0.2287","-0.8725","2.5415","-0.0056","-0.8375","2.5407","00:28:32.958 AM"
"-0.1671","0.2538","2.9382","-0.1581","0.0836","2.9255","-0.1581","0.0836","2.9255","-0.1422","-0.0166","2.8454","-0.1215","-0.3215","2.7205","-0.3282","0.0712","2.8958","0.0298","0.0905","2.9380","-0.4039","-0.1687","2.8605","0.1080","-0.1679","2.8462","-0.3105","-0.2799","2.7356","0.0189","-0.2989","2.6760","-0.2160","-0.3247","2.7175","-0.0241","-0.3185","2.7217","-0.2648","-0.4598","2.4715","0.0330","-0.4615","2.4983","-0.2293","-0.8714","2.5422","-0.0056","-0.8385","2.5410","00:28:32.992 AM"
"-0.1667","0.2538","2.9387","-0.1581","0.0860","2.9256","-0.1581","0.0860","2.9256","-0.1433","-0.0166","2.8454","-0.1232","-0.3216","2.7196","-0.3280","0.0712","2.8943","0.0298","0.0904","2.9378","-0.4037","-0.1686","2.8600","0.1080","-0.1680","2.8466","-0.3104","-0.2798","2.7325","0.0189","-0.2987","2.6759","-0.2160","-0.3247","2.7155","-0.0302","-0.3185","2.7233","-0.2647","-0.4629","2.4712","0.0330","-0.4572","2.4970","-0.2314","-0.8715","2.5440","-0.0056","-0.8429","2.5406","00:28:33.026 AM"
"-0.1675","0.2537","2.9390","-0.1581","0.0800","2.9259","-0.1581","0.0800","2.9259","-0.1433","-0.0193","2.8456","-0.1233","-0.3216","2.7208","-0.3280","0.0712","2.8940","0.0298","0.0904","2.9370","-0.3975","-0.1636","2.8602","0.1081","-0.1681","2.8483","-0.3101","-0.2798","2.7342","0.0189","-0.2987","2.6759","-0.2162","-0.3243","2.7180","-0.0302","-0.3189","2.7235","-0.2647","-0.4630","2.4713","0.0330","-0.4558","2.4953","-0.2330","-0.8693","2.5400","-0.0056","-0.8413","2.5395","00:28:33.060 AM"
